Device name,OS,OS version,Compliance state,Last check-in,Ownership,Management name,Primary user
BU2-SWCRDP007,Windows,10.0.19045,Compliant,2026-06-24T21:22:23.969Z,Corporate,BU2-SWCRDP007_Windows,bu2\user823
BU3-SWCADC026,Windows,10.0.19045,Compliant,2026-06-23T18:29:31.921Z,Corporate,BU3-SWCADC026_Windows,bu3\user159
BU4-PWCADC122,Windows,10.0.19045,Compliant,2026-06-23T14:03:38.104Z,Corporate,BU4-PWCADC122_Windows,bu4\user81
BU2-PWCSQL085,Windows,10.0.19045,Compliant,2026-06-24T11:30:21.806Z,Corporate,BU2-PWCSQL085_Windows,bu2\user685
BU1-PLCPGS047,Linux,10.0.19045,Compliant,2026-06-23T17:54:19.410Z,Corporate,BU1-PLCPGS047_Linux,bu1\user570
BU2-PWCPRT031,Windows,10.0.19045,Compliant,2026-06-25T05:24:28.563Z,Corporate,BU2-PWCPRT031_Windows,bu2\user565
BU2-PWCERP004,Windows,10.0.19045,Compliant,2026-06-24T01:05:28.448Z,Corporate,BU2-PWCERP004_Windows,bu2\user177
BU3-PWCSQL010,Windows,10.0.19045,Compliant,2026-06-23T21:20:11.618Z,Corporate,BU3-PWCSQL010_Windows,bu3\user418
BU4-SWCPRT033,Windows,10.0.19045,Compliant,2026-06-23T21:04:23.512Z,Corporate,BU4-SWCPRT033_Windows,bu4\user81
BU4-SWCDNS012,Windows,10.0.22631,Compliant,2026-06-23T08:20:44.112Z,Corporate,BU4-SWCDNS012_Windows,bu4\user579
BU1-PWCSAP063,Windows,10.0.19045,Compliant,2026-06-25T01:21:03.618Z,Corporate,BU1-PWCSAP063_Windows,bu1\user10
BU1-SLCAPI013,Linux,10.0.19045,Compliant,2026-06-23T18:47:20.472Z,Corporate,BU1-SLCAPI013_Linux,bu1\user881
BU3-SWCSQL015,Windows,10.0.19045,Compliant,2026-06-24T15:21:19.081Z,Corporate,BU3-SWCSQL015_Windows,bu3\user662
BU1-SWCIIS042,Windows,10.0.19045,Compliant,2026-06-23T14:30:01.387Z,Corporate,BU1-SWCIIS042_Windows,bu1\user595
BU5-SLCAPP012,Linux,10.0.19045,Compliant,2026-06-23T08:28:32.567Z,Corporate,BU5-SLCAPP012_Linux,bu5\user760
BU5-DWCCRM024,Windows,10.0.22631,Compliant,2026-06-24T14:44:07.037Z,Corporate,BU5-DWCCRM024_Windows,bu5\user781
BU5-DWCADC008,Windows,10.0.19045,Compliant,2026-06-24T23:43:30.762Z,Corporate,BU5-DWCADC008_Windows,bu5\user480
BU3-PWCCRM017,Windows,10.0.22631,Compliant,2026-06-24T22:47:21.550Z,Corporate,BU3-PWCCRM017_Windows,bu3\user286
BU1-PWCSAP157,Windows,10.0.19045,Compliant,2026-06-24T06:34:32.425Z,Corporate,BU1-PWCSAP157_Windows,bu1\user180
BU5-PWCEXC019,Windows,10.0.19045,Compliant,2026-06-23T23:25:55.992Z,Corporate,BU5-PWCEXC019_Windows,bu5\user693
BU4-PWCCRM125,Windows,10.0.22631,Compliant,2026-06-23T12:45:35.987Z,Corporate,BU4-PWCCRM125_Windows,bu4\user343
BU2-PWCDNS077,Windows,10.0.19045,Compliant,2026-06-24T20:08:27.525Z,Corporate,BU2-PWCDNS077_Windows,bu2\user670
BU3-PLCJMP001,Linux,10.0.19045,Compliant,2026-06-24T13:31:30.843Z,Corporate,BU3-PLCJMP001_Linux,bu3\user428
BU5-SWCRDP003,Windows,10.0.22631,Compliant,2026-06-23T14:07:01.785Z,Corporate,BU5-SWCRDP003_Windows,bu5\user879
BU2-PWCAPP090,Windows,10.0.22631,Compliant,2026-06-25T03:09:01.212Z,Corporate,BU2-PWCAPP090_Windows,bu2\user250
BU2-SWCAPP037,Windows,10.0.22631,Compliant,2026-06-23T13:31:51.592Z,Corporate,BU2-SWCAPP037_Windows,bu2\user802
BU3-PLCPRX006,Linux,10.0.19045,Compliant,2026-03-06T16:30:42.604Z,Corporate,BU3-PLCPRX006_Linux,bu3\user452
BU2-DWCDNS010,Windows,10.0.22631,Compliant,2026-06-24T22:30:14.260Z,Corporate,BU2-DWCDNS010_Windows,bu2\user298
BU1-PWCERP119,Windows,10.0.19045,Compliant,2026-06-24T13:01:20.390Z,Corporate,BU1-PWCERP119_Windows,bu1\user212
BU1-SWCIIS001,Windows,10.0.19045,Compliant,2026-06-23T07:29:43.773Z,Corporate,BU1-SWCIIS001_Windows,bu1\user729
BU1-PWCWEB039,Windows,10.0.22631,Compliant,2026-06-24T01:26:48.554Z,Corporate,BU1-PWCWEB039_Windows,bu1\user11
BU5-PLCWEB026,Linux,10.0.19045,Compliant,2026-06-24T18:47:40.490Z,Corporate,BU5-PLCWEB026_Linux,bu5\user430
BU3-PWCFIL036,Windows,10.0.19045,Compliant,2026-06-23T20:54:19.746Z,Corporate,BU3-PWCFIL036_Windows,bu3\user131
BU2-PLCMON037,Linux,10.0.19045,Noncompliant,2026-06-25T06:03:47.382Z,Corporate,BU2-PLCMON037_Linux,bu2\user512
BU2-PWCDNS104,Windows,10.0.19045,Compliant,2026-06-23T10:27:38.735Z,Corporate,BU2-PWCDNS104_Windows,bu2\user51
BU4-PWCDNS021,Windows,10.0.22631,Compliant,2026-06-24T18:10:14.135Z,Corporate,BU4-PWCDNS021_Windows,bu4\user275
BU1-SLCPRX018,Linux,10.0.19045,Compliant,2026-06-24T06:33:12.974Z,Corporate,BU1-SLCPRX018_Linux,bu1\user655
BU1-PWCSQL011,Windows,10.0.19045,Noncompliant,2026-06-25T01:06:31.545Z,Corporate,BU1-PWCSQL011_Windows,bu1\user258
BU2-DWCIIS019,Windows,10.0.19045,Compliant,2026-06-24T03:44:11.948Z,Corporate,BU2-DWCIIS019_Windows,bu2\user401
BU2-SWCRDP022,Windows,10.0.19045,Compliant,2026-06-23T10:50:46.494Z,Corporate,BU2-SWCRDP022_Windows,bu2\user357
BU4-PWCERP055,Windows,10.0.22631,Compliant,2026-06-23T22:41:05.695Z,Corporate,BU4-PWCERP055_Windows,bu4\user691
BU2-PWCDNS110,Windows,10.0.19045,Noncompliant,2026-06-23T10:52:42.417Z,Corporate,BU2-PWCDNS110_Windows,bu2\user800
BU1-PWCSAP086,Windows,10.0.19045,Compliant,2026-06-24T09:04:39.210Z,Corporate,BU1-PWCSAP086_Windows,bu1\user268
BU1-DWCSQL007,Windows,10.0.22631,Compliant,2026-06-23T13:25:48.158Z,Corporate,BU1-DWCSQL007_Windows,bu1\user645
BU1-PWCWEB080,Windows,10.0.22631,Noncompliant,2026-06-24T20:15:05.341Z,Corporate,BU1-PWCWEB080_Windows,bu1\user246
BU3-SWCWEB023,Windows,10.0.19045,Compliant,2026-06-25T00:28:15.931Z,Corporate,BU3-SWCWEB023_Windows,bu3\user273
BU1-PWCEXC082,Windows,10.0.19045,Compliant,2026-06-24T16:46:57.733Z,Corporate,BU1-PWCEXC082_Windows,bu1\user706
BU1-PWCSHP034,Windows,10.0.19045,Noncompliant,2026-06-24T08:41:02.983Z,Corporate,BU1-PWCSHP034_Windows,bu1\user42
BU5-PWCWEB043,Windows,10.0.19045,Compliant,2026-06-23T07:21:52.439Z,Corporate,BU5-PWCWEB043_Windows,bu5\user558
BU2-SWCADC004,Windows,10.0.19045,Compliant,2026-06-24T06:29:03.536Z,Corporate,BU2-SWCADC004_Windows,bu2\user737
BU2-PLCLOG044,Linux,10.0.19045,Compliant,2026-06-23T10:48:56.741Z,Corporate,BU2-PLCLOG044_Linux,bu2\user809
BU2-PWCWEB093,Windows,10.0.19045,Compliant,2026-06-25T02:49:22.703Z,Corporate,BU2-PWCWEB093_Windows,bu2\user423
BU5-PWCSQL001,Windows,10.0.19045,Compliant,2026-06-24T09:29:57.836Z,Corporate,BU5-PWCSQL001_Windows,bu5\user121
BU2-PLCAPI035,Linux,10.0.19045,Compliant,2026-06-23T18:21:01.073Z,Corporate,BU2-PLCAPI035_Linux,bu2\user334
BU4-SWCEXC009,Windows,10.0.19045,Noncompliant,2026-06-23T14:11:30.840Z,Corporate,BU4-SWCEXC009_Windows,bu4\user837
BU2-PWCRDP100,Windows,10.0.22631,Noncompliant,2026-06-23T21:42:16.159Z,Corporate,BU2-PWCRDP100_Windows,bu2\user471
BU3-PLCORA011,Linux,10.0.19045,Noncompliant,2026-06-25T05:52:50.756Z,Corporate,BU3-PLCORA011_Linux,bu3\user43
BU4-DWCAPP009,Windows,10.0.22631,Compliant,2026-06-24T15:55:07.502Z,Corporate,BU4-DWCAPP009_Windows,bu4\user334
BU2-SWCRDP004,Windows,10.0.19045,Compliant,2026-06-24T23:05:28.600Z,Corporate,BU2-SWCRDP004_Windows,bu2\user789
BU5-PLCPRX016,Linux,10.0.19045,Compliant,2026-06-25T06:36:30.398Z,Corporate,BU5-PLCPRX016_Linux,bu5\user36
BU1-PWCIDM103,Windows,10.0.22631,Noncompliant,2026-06-25T03:50:39.774Z,Corporate,BU1-PWCIDM103_Windows,bu1\user830
BU2-SWCRDP037,Windows,10.0.19045,Compliant,2026-06-24T09:05:25.558Z,Corporate,BU2-SWCRDP037_Windows,bu2\user399
BU1-DWCSHP035,Windows,10.0.19045,Noncompliant,2026-06-25T00:35:28.085Z,Corporate,BU1-DWCSHP035_Windows,bu1\user182
BU3-DWCSQL005,Windows,10.0.22631,Compliant,2026-06-24T03:42:42.176Z,Corporate,BU3-DWCSQL005_Windows,bu3\user142
BU4-PLCFTP045,Linux,10.0.19045,Compliant,2026-06-24T05:53:48.435Z,Corporate,BU4-PLCFTP045_Linux,bu4\user536
BU1-PWCSHP101,Windows,10.0.19045,Compliant,2026-06-23T17:02:03.322Z,Corporate,BU1-PWCSHP101_Windows,bu1\user313
BU3-PWCAPP040,Windows,10.0.22631,Compliant,2026-06-23T13:29:15.923Z,Corporate,BU3-PWCAPP040_Windows,bu3\user747
BU4-SWCIDM028,Windows,10.0.19045,Compliant,2026-06-23T12:29:54.942Z,Corporate,BU4-SWCIDM028_Windows,bu4\user445
BU4-PWCSAP102,Windows,10.0.19045,Compliant,2026-06-23T11:29:55.847Z,Corporate,BU4-PWCSAP102_Windows,bu4\user204
BU1-PWCWEB041,Windows,10.0.22631,Compliant,2026-06-24T18:53:30.376Z,Corporate,BU1-PWCWEB041_Windows,bu1\user240
BU2-SWCRDP027,Windows,10.0.19045,Compliant,2026-06-23T21:40:42.102Z,Corporate,BU2-SWCRDP027_Windows,bu2\user421
BU2-PWCSQL033,Windows,10.0.19045,Compliant,2026-06-24T22:45:20.777Z,Corporate,BU2-PWCSQL033_Windows,bu2\user610
BU2-PLCPGS034,Linux,10.0.19045,Compliant,2026-06-25T05:45:16.767Z,Corporate,BU2-PLCPGS034_Linux,bu2\user336
BU1-PWCDNS086,Windows,10.0.22631,Compliant,2026-06-25T00:42:52.084Z,Corporate,BU1-PWCDNS086_Windows,bu1\user245
BU2-PWCPRT104,Windows,10.0.19045,Compliant,2026-06-24T07:41:15.253Z,Corporate,BU2-PWCPRT104_Windows,bu2\user423
BU4-DWCRDP023,Windows,10.0.19045,Compliant,2026-06-23T19:36:49.521Z,Corporate,BU4-DWCRDP023_Windows,bu4\user254
BU3-PWCSHP008,Windows,10.0.19045,Compliant,2026-06-23T11:54:23.742Z,Corporate,BU3-PWCSHP008_Windows,bu3\user23
BU5-PWCADC007,Windows,10.0.22631,Compliant,2026-06-24T19:48:59.851Z,Corporate,BU5-PWCADC007_Windows,bu5\user19
BU4-SWCSQL017,Windows,10.0.19045,Compliant,2026-06-24T00:44:22.082Z,Corporate,BU4-SWCSQL017_Windows,bu4\user16
BU2-SWCADC014,Windows,10.0.19045,Compliant,2026-04-14T09:32:49.422Z,Corporate,BU2-SWCADC014_Windows,bu2\user102
BU5-SWCSQL038,Windows,10.0.19045,Compliant,2026-06-23T10:40:15.741Z,Corporate,BU5-SWCSQL038_Windows,bu5\user894
BU4-PWCRDP039,Windows,10.0.19045,Compliant,2026-06-24T17:26:40.178Z,Corporate,BU4-PWCRDP039_Windows,bu4\user643
BU2-SWCWEB031,Windows,10.0.19045,Compliant,2026-06-24T23:58:53.944Z,Corporate,BU2-SWCWEB031_Windows,bu2\user470
BU2-PWCADC032,Windows,10.0.19045,Compliant,2026-06-24T08:58:53.655Z,Corporate,BU2-PWCADC032_Windows,bu2\user247
BU1-PWCFIL015,Windows,10.0.19045,Compliant,2026-06-24T13:05:00.552Z,Corporate,BU1-PWCFIL015_Windows,bu1\user489
BU2-PWCCRM021,Windows,10.0.22631,Compliant,2026-06-25T01:45:15.740Z,Corporate,BU2-PWCCRM021_Windows,bu2\user595
BU1-PWCIDM072,Windows,10.0.22631,Compliant,2026-06-24T19:07:14.474Z,Corporate,BU1-PWCIDM072_Windows,bu1\user304
BU5-SWCEXC038,Windows,10.0.19045,Compliant,2026-06-23T16:13:12.512Z,Corporate,BU5-SWCEXC038_Windows,bu5\user644
BU1-PWCIIS015,Windows,10.0.19045,Compliant,2026-06-23T22:53:52.589Z,Corporate,BU1-PWCIIS015_Windows,bu1\user50
BU3-PWCERP029,Windows,10.0.19045,Noncompliant,2026-06-24T03:24:31.027Z,Corporate,BU3-PWCERP029_Windows,bu3\user812
BU4-PWCFIL042,Windows,10.0.22631,Compliant,2026-06-24T09:30:50.900Z,Corporate,BU4-PWCFIL042_Windows,bu4\user198
BU2-PWCSAP002,Windows,10.0.19045,Noncompliant,2026-06-24T22:58:40.928Z,Corporate,BU2-PWCSAP002_Windows,bu2\user605
BU3-PWCIDM025,Windows,10.0.19045,Compliant,2026-06-25T03:56:15.881Z,Corporate,BU3-PWCIDM025_Windows,bu3\user210
BU5-DWCSHP014,Windows,10.0.19045,Compliant,2026-02-28T15:49:16.006Z,Corporate,BU5-DWCSHP014_Windows,bu5\user126
BU1-PLCSMT050,Linux,10.0.19045,Compliant,2026-06-23T18:25:44.258Z,Corporate,BU1-PLCSMT050_Linux,bu1\user622
BU4-SWCIDM043,Windows,10.0.19045,Compliant,2026-06-23T07:34:03.305Z,Corporate,BU4-SWCIDM043_Windows,bu4\user521
BU5-PWCIIS064,Windows,10.0.22631,Compliant,2026-06-24T06:08:12.166Z,Corporate,BU5-PWCIIS064_Windows,bu5\user696
BU5-DLCAPI003,Linux,10.0.19045,Compliant,2026-03-24T00:19:11.305Z,Corporate,BU5-DLCAPI003_Linux,bu5\user67
BU3-PWCIIS020,Windows,10.0.19045,Compliant,2026-06-25T04:01:07.476Z,Corporate,BU3-PWCIIS020_Windows,bu3\user508
BU5-SWCSQL003,Windows,10.0.19045,Compliant,2026-06-24T12:02:18.289Z,Corporate,BU5-SWCSQL003_Windows,bu5\user27
BU1-PWCWEB124,Windows,10.0.22631,Noncompliant,2026-06-24T06:59:00.872Z,Corporate,BU1-PWCWEB124_Windows,bu1\user50
BU1-PWCRDP014,Windows,10.0.22631,Compliant,2026-06-24T12:33:48.353Z,Corporate,BU1-PWCRDP014_Windows,bu1\user386
BU1-PLCBAK070,Linux,10.0.19045,Compliant,2026-06-24T00:43:49.741Z,Corporate,BU1-PLCBAK070_Linux,bu1\user333
BU2-PWCERP073,Windows,10.0.19045,Compliant,2026-06-23T07:39:50.301Z,Corporate,BU2-PWCERP073_Windows,bu2\user137
BU1-SWCSQL058,Windows,10.0.22631,Compliant,2026-06-23T11:52:10.649Z,Corporate,BU1-SWCSQL058_Windows,bu1\user763
BU2-DWCAPP009,Windows,10.0.19045,Compliant,2026-06-23T14:32:28.328Z,Corporate,BU2-DWCAPP009_Windows,bu2\user758
BU1-PLCFTP020,Linux,10.0.19045,Compliant,2026-06-24T02:55:06.213Z,Corporate,BU1-PLCFTP020_Linux,bu1\user233
BU4-PWCDNS123,Windows,10.0.22631,Compliant,2026-06-24T10:10:28.886Z,Corporate,BU4-PWCDNS123_Windows,bu4\user510
BU5-PWCIDM020,Windows,10.0.19045,Compliant,2026-06-24T13:24:02.319Z,Corporate,BU5-PWCIDM020_Windows,bu5\user322
BU3-PWCRDP033,Windows,10.0.22631,Compliant,2026-06-24T10:02:29.832Z,Corporate,BU3-PWCRDP033_Windows,bu3\user490
BU2-PWCSAP009,Windows,10.0.19045,Compliant,2026-05-23T14:29:26.843Z,Corporate,BU2-PWCSAP009_Windows,bu2\user45
BU4-PWCDNS040,Windows,10.0.22631,Compliant,2026-03-07T10:51:36.707Z,Corporate,BU4-PWCDNS040_Windows,bu4\user763
BU1-PWCRDP011,Windows,10.0.22631,Compliant,2026-03-02T00:42:25.090Z,Corporate,BU1-PWCRDP011_Windows,bu1\user541
BU4-PWCFIL003,Windows,10.0.22631,Compliant,2026-06-23T15:48:29.048Z,Corporate,BU4-PWCFIL003_Windows,bu4\user250
BU1-PWCERP075,Windows,10.0.19045,Compliant,2026-03-06T16:30:42.605Z,Corporate,BU1-PWCERP075_Windows,bu1\user452
BU1-DWCPRT008,Windows,10.0.19045,Compliant,2026-06-24T22:30:14.261Z,Corporate,BU1-DWCPRT008_Windows,bu1\user298
BU1-PWCEXC076,Windows,10.0.19045,Compliant,2026-06-24T13:01:20.391Z,Corporate,BU1-PWCEXC076_Windows,bu1\user212
BU2-PWCIIS012,Windows,10.0.19045,Compliant,2026-06-24T19:41:59.707Z,Corporate,BU2-PWCIIS012_Windows,bu2\user809
BU5-DWCSAP020,Windows,10.0.22631,Compliant,2026-06-24T01:26:48.555Z,Corporate,BU5-DWCSAP020_Windows,bu5\user11
BU1-PWCCRM034,Windows,10.0.19045,Compliant,2026-06-24T18:47:40.490Z,Corporate,BU1-PWCCRM034_Windows,bu1\user430
BU2-SWCRDP050,Windows,10.0.19045,Compliant,2026-06-23T20:54:19.746Z,Corporate,BU2-SWCRDP050_Windows,bu2\user131
BU4-SWCSQL033,Windows,10.0.19045,Noncompliant,2026-06-25T06:03:47.382Z,Corporate,BU4-SWCSQL033_Windows,bu4\user512
BU3-SWCSQL019,Windows,10.0.19045,Compliant,2026-06-23T10:27:38.735Z,Corporate,BU3-SWCSQL019_Windows,bu3\user51
BU1-PLCMON013,Linux,10.0.19045,Compliant,2026-06-24T18:10:14.135Z,Corporate,BU1-PLCMON013_Linux,bu1\user275
BU4-SWCIDM014,Windows,10.0.19045,Compliant,2026-06-24T06:33:12.974Z,Corporate,BU4-SWCIDM014_Windows,bu4\user655
BU1-PWCFIL161,Windows,10.0.19045,Noncompliant,2026-06-25T01:06:31.545Z,Corporate,BU1-PWCFIL161_Windows,bu1\user258
BU2-SWCWEB016,Windows,10.0.19045,Compliant,2026-06-24T10:54:54.984Z,Corporate,BU2-SWCWEB016_Windows,bu2\user65
BU1-PWCIIS102,Windows,10.0.19045,Compliant,2026-06-25T02:02:06.047Z,Corporate,BU1-PWCIIS102_Windows,bu1\user18
BU4-PWCPRT008,Windows,10.0.19045,Compliant,2026-06-24T21:06:46.823Z,Corporate,BU4-PWCPRT008_Windows,bu4\user297
BU3-PWCCRM042,Windows,10.0.22631,Compliant,2026-06-23T13:23:53.337Z,Corporate,BU3-PWCCRM042_Windows,bu3\user305
BU3-SWCPRT028,Windows,10.0.19045,Compliant,2026-05-21T10:07:45.347Z,Corporate,BU3-SWCPRT028_Windows,bu3\user784
BU5-PWCSHP043,Windows,10.0.19045,Compliant,2026-06-25T06:31:08.780Z,Corporate,BU5-PWCSHP043_Windows,bu5\user690
BU3-DWCRDP016,Windows,10.0.19045,Compliant,2026-06-25T04:52:05.596Z,Corporate,BU3-DWCRDP016_Windows,bu3\user748
BU1-SWCADC047,Windows,10.0.22631,Noncompliant,2026-06-24T03:32:17.809Z,Corporate,BU1-SWCADC047_Windows,bu1\user433
BU1-PWCWEB145,Windows,10.0.22631,Compliant,2026-06-24T23:14:01.483Z,Corporate,BU1-PWCWEB145_Windows,bu1\user174
BU1-PWCSHP131,Windows,10.0.19045,Compliant,2026-06-25T00:16:26.407Z,Corporate,BU1-PWCSHP131_Windows,bu1\user272
BU3-PWCPRT014,Windows,10.0.22631,Compliant,2026-06-24T13:17:19.519Z,Corporate,BU3-PWCPRT014_Windows,bu3\user676
BU4-PWCADC023,Windows,10.0.19045,Compliant,2026-06-24T17:15:31.080Z,Corporate,BU4-PWCADC023_Windows,bu4\user248
BU4-PWCEXC068,Windows,10.0.19045,Compliant,2026-06-25T02:24:37.416Z,Corporate,BU4-PWCEXC068_Windows,bu4\user128
BU3-PWCFIL005,Windows,10.0.19045,Compliant,2026-06-23T19:56:09.817Z,Corporate,BU3-PWCFIL005_Windows,bu3\user477
BU1-PWCSAP064,Windows,10.0.19045,Compliant,2026-06-23T08:37:09.509Z,Corporate,BU1-PWCSAP064_Windows,bu1\user859
BU5-PWCEXC038,Windows,10.0.19045,Compliant,2026-06-25T04:07:42.942Z,Corporate,BU5-PWCEXC038_Windows,bu5\user639
BU5-DWCDNS013,Windows,10.0.19045,Compliant,2026-06-24T21:30:00.102Z,Corporate,BU5-DWCDNS013_Windows,bu5\user419
BU3-DWCSHP012,Windows,10.0.19045,Compliant,2026-06-23T11:58:57.034Z,Corporate,BU3-DWCSHP012_Windows,bu3\user793
BU4-SWCRDP055,Windows,10.0.19045,Compliant,2026-05-21T13:20:27.462Z,Corporate,BU4-SWCRDP055_Windows,bu4\user762
BU2-PWCSAP090,Windows,10.0.19045,Compliant,2026-06-24T18:39:31.734Z,Corporate,BU2-PWCSAP090_Windows,bu2\user73
BU1-PWCWEB121,Windows,10.0.22631,Compliant,2026-06-24T21:41:32.364Z,Corporate,BU1-PWCWEB121_Windows,bu1\user677
BU2-PWCIIS032,Windows,10.0.19045,Compliant,2026-06-24T13:20:21.777Z,Corporate,BU2-PWCIIS032_Windows,bu2\user641
BU3-SWCRDP020,Windows,10.0.22631,Compliant,2026-06-23T10:52:38.369Z,Corporate,BU3-SWCRDP020_Windows,bu3\user264
BU2-PWCERP069,Windows,10.0.19045,Noncompliant,2026-06-23T21:16:08.835Z,Corporate,BU2-PWCERP069_Windows,bu2\user127
BU3-SWCRDP001,Windows,10.0.22631,Compliant,2026-04-13T02:37:34.057Z,Personal,BU3-SWCRDP001_Windows,bu3\user875
BU2-DWCDNS022,Windows,10.0.22631,Compliant,2026-06-23T21:41:16.791Z,Corporate,BU2-DWCDNS022_Windows,bu2\user450
BU3-DWCCRM002,Windows,10.0.22631,Compliant,2026-06-25T04:06:05.569Z,Personal,BU3-DWCCRM002_Windows,bu3\user734
BU1-SWCAPP028,Windows,10.0.19045,Compliant,2026-06-25T01:44:20.586Z,Corporate,BU1-SWCAPP028_Windows,bu1\user745
BU4-PLCELK054,Linux,10.0.19045,Compliant,2026-06-23T22:21:05.494Z,Corporate,BU4-PLCELK054_Linux,bu4\user306
BU3-SWCAPP004,Windows,10.0.19045,Compliant,2026-03-10T12:01:40.304Z,Corporate,BU3-SWCAPP004_Windows,bu3\user346
BU5-PLCELK031,Linux,10.0.19045,Compliant,2026-06-24T17:03:15.240Z,Corporate,BU5-PLCELK031_Linux,bu5\user418
BU2-PWCERP099,Windows,10.0.19045,Noncompliant,2026-06-23T23:22:47.405Z,Corporate,BU2-PWCERP099_Windows,bu2\user290
BU5-SWCCRM029,Windows,10.0.22631,Compliant,2026-06-23T16:36:05.418Z,Personal,BU5-SWCCRM029_Windows,bu5\user210
BU1-PWCCRM027,Windows,10.0.19045,Noncompliant,2026-06-23T13:10:40.777Z,Corporate,BU1-PWCCRM027_Windows,bu1\user395
BU3-PWCSQL045,Windows,10.0.19045,Compliant,2026-06-24T09:20:35.103Z,Corporate,BU3-PWCSQL045_Windows,bu3\user43
BU4-PLCELK034,Linux,10.0.19045,Compliant,2026-06-24T02:12:34.667Z,Corporate,BU4-PLCELK034_Linux,bu4\user245
BU2-PWCWEB015,Windows,10.0.19045,Compliant,2026-06-24T00:56:45.534Z,Corporate,BU2-PWCWEB015_Windows,bu2\user336
BU2-SWCCRM040,Windows,10.0.22631,Compliant,2026-06-23T16:27:26.314Z,Corporate,BU2-SWCCRM040_Windows,bu2\user658
BU3-PWCSAP021,Windows,10.0.19045,Noncompliant,2026-06-24T05:45:30.013Z,Corporate,BU3-PWCSAP021_Windows,bu3\user624
BU2-SWCPRT027,Windows,10.0.19045,Compliant,2026-06-24T11:06:45.293Z,Corporate,BU2-SWCPRT027_Windows,bu2\user180
BU1-PWCIDM007,Windows,10.0.22631,Compliant,2026-06-25T03:24:26.100Z,Corporate,BU1-PWCIDM007_Windows,bu1\user37
BU3-PWCADC045,Windows,10.0.19045,Compliant,2026-06-24T07:00:36.475Z,Corporate,BU3-PWCADC045_Windows,bu3\user811
BU5-PWCRDP042,Windows,10.0.22631,Compliant,2026-06-25T06:06:29.124Z,Corporate,BU5-PWCRDP042_Windows,bu5\user541
BU5-PLCMON018,Linux,10.0.19045,Noncompliant,2026-06-24T00:20:27.399Z,Corporate,BU5-PLCMON018_Linux,bu5\user821
BU5-PWCPRT050,Windows,10.0.19045,Compliant,2026-06-24T17:35:28.759Z,Corporate,BU5-PWCPRT050_Windows,bu5\user440
BU4-PWCDNS046,Windows,10.0.22631,Compliant,2026-06-23T11:26:57.071Z,Corporate,BU4-PWCDNS046_Windows,bu4\user396
BU5-PWCSHP010,Windows,10.0.19045,Compliant,2026-06-24T21:15:01.806Z,Corporate,BU5-PWCSHP010_Windows,bu5\user864
BU3-SLCDKR008,Linux,10.0.19045,Compliant,2026-06-24T20:01:59.183Z,Corporate,BU3-SLCDKR008_Linux,bu3\user395
BU4-PWCDNS006,Windows,10.0.22631,Noncompliant,2026-06-24T08:11:44.045Z,Corporate,BU4-PWCDNS006_Windows,bu4\user876
BU2-PWCRDP095,Windows,10.0.22631,Compliant,2026-06-24T23:35:11.147Z,Corporate,BU2-PWCRDP095_Windows,bu2\user801
BU3-PWCSQL049,Windows,10.0.19045,Noncompliant,2026-06-24T11:39:11.088Z,Corporate,BU3-PWCSQL049_Windows,bu3\user774
BU3-PLCJMP022,Linux,10.0.19045,Compliant,2026-06-24T21:22:23.971Z,Corporate,BU3-PLCJMP022_Linux,bu3\user823
BU1-SWCADC037,Windows,10.0.22631,Noncompliant,2026-06-24T08:53:32.291Z,Corporate,BU1-SWCADC037_Windows,bu1\user470
BU4-PWCFIL059,Windows,10.0.22631,Compliant,2026-06-23T13:28:21.861Z,Corporate,BU4-PWCFIL059_Windows,bu4\user766
BU2-DWCWEB019,Windows,10.0.19045,Noncompliant,2026-06-23T09:30:56.257Z,Corporate,BU2-DWCWEB019_Windows,bu2\user819
BU4-PWCSAP085,Windows,10.0.19045,Compliant,2026-06-24T05:17:38.313Z,Corporate,BU4-PWCSAP085_Windows,bu4\user422
BU3-PWCSQL007,Windows,10.0.19045,Compliant,2026-06-23T07:40:54.995Z,Corporate,BU3-PWCSQL007_Windows,bu3\user608
BU4-DWCIDM020,Windows,10.0.19045,Noncompliant,2026-06-23T23:25:26.578Z,Corporate,BU4-DWCIDM020_Windows,bu4\user113
BU1-PWCWEB091,Windows,10.0.22631,Compliant,2026-06-25T00:55:43.196Z,Corporate,BU1-PWCWEB091_Windows,bu1\user762
BU2-SWCFIL011,Windows,10.0.19045,Compliant,2026-06-24T20:09:28.728Z,Corporate,BU2-SWCFIL011_Windows,bu2\user781
BU1-PWCDNS044,Windows,10.0.22631,Compliant,2026-06-23T21:04:23.514Z,Corporate,BU1-PWCDNS044_Windows,bu1\user81
BU1-PWCWEB101,Windows,10.0.22631,Compliant,2026-06-23T08:20:44.114Z,Corporate,BU1-PWCWEB101_Windows,bu1\user579
BU4-PWCAPP119,Windows,10.0.22631,Compliant,2026-06-25T01:21:03.620Z,Corporate,BU4-PWCAPP119_Windows,bu4\user10
BU5-SWCSQL023,Windows,10.0.19045,Compliant,2026-06-23T10:14:16.968Z,Corporate,BU5-SWCSQL023_Windows,bu5\user612
BU2-PLCAPP032,Linux,10.0.19045,Compliant,2026-06-23T15:44:09.065Z,Corporate,BU2-PLCAPP032_Linux,bu2\user534
